text,label
哇，这是最棒的事，我回到了过去！,开心
你们所说的秩序，实际上只是你们的谎言。,生气
你没有资格谈论秩序！你根本不理解！,生气
你怎么能这样做！我们在这里努力保护地球！,生气
无论发生什么，我都会陪着你。,伤心
如果你告诉我这不是真的，那我应该相信你吗？,疑问
天啊，这是真的！我们在现场看到了恐龙！,惊讶
这怎么可能，这是史前的生物！,惊讶
你完全不理解我，我不想再和你们待在一起！,厌恶
我非常理解你，艾莎，但这种冷漠我无法接受。,伤心
生活就像一盒巧克力，你永远不知道会得到什么。,平静
别担心，你和我一样理智。,关心
我想要她正在吃的那道菜。,平静
希望是一件好事，也许是最好的事，没有好事会消亡。,伤心
如果你无法做出自己的决定，那么成年有什么意义呢？,疑问
你是谁？,疑问
你本应知道的。,平静
爱是我们能够感知到的唯一一种超越时间和空间维度的事物。,平静
在这个邪恶的世界里，没有什么是永恒的，包括我们自己的麻烦。,平静
我真希望我们能聊得久一点，但...我要和一位老朋友共进晚餐。,伤心
对我来说，你是完美的。,开心
你必须听我说！你根本不知道他们做了什么！,生气
你要么像英雄一样死去，要么活着看到自己变成恶棍。,生气
我不想和别人一起，但你必须让我离开。,伤心
如果你无法炫耀你的车，那么拥有它有什么意义呢？,疑问
你是一个了不起的人。,关心
我失去了父亲，我不知道该怎么办...,伤心
我不能失去他！他是我的朋友！,伤心
你究竟是谁？你为什么会这样做？,疑问
你确定这不只是场梦？,疑问
这太不可思议了！我们终于到了！,惊讶
太好了！这就是我一直梦想的地方！,开心
不要害怕，我会保护你。,关心
别担心，我会照顾你的，一切都会好的。,关心
我只想做对事项。,平静
你到底想要什么？！我们不会让你得逞的！,生气
你怎么能这样对我，我可是为了你付出了所有！,生气
我真的不想再听到这些了，它们让我感到不悦。,厌恶
我真的不想再待在这里了，每一天都像是一场噩梦。,厌恶
天啊！这是真的吗？这不可能！,疑问
这...这是真的吗？我们成功了？,疑问
我只是做我的工作，这不关你的事。,平静
这个问题有解决的方法，我们只需要时间。,平静
我知道如何做，我们可以处理的。,平静
我们都知道这条路，别再提了。,平静
我们应该赶紧行动，没有时间浪费了。,平静
你还好吗？你受伤了吗？我们可以帮忙！,关心
别担心，我会在这里，没事的，我会照顾你。,关心
你好吗？看起来很痛苦，需要休息一下吗？,关心
太好了！这是我们想要的结果，太高兴了！,开心
这就是我们想要的！我们成功了！,开心
哇！这太棒了，我从未想过能有这样的结果！,开心
这太令人惊讶了，我终于明白了，这真是梦想成真！,开心
你不配说这些话！,生气
这完全不可接受，你怎么能这样做！,生气
我忍无可忍了，你到底想做什么？,生气
这让我很生气，这样是行不通的！,生气
我知道一切已经结束了，但仍然感到无比的遗憾。,伤心
我非常抱歉，我没能保护你，你知道我一直尽全力尝试。,伤心
这是我最悲伤的时刻，我无法承受这种失落。,伤心
我感觉自己失去了所有东西，但我也明白，这是无法改变的事实。,伤心
这真的可行吗？你确定这是唯一的方法？,疑问
这样做可以吗？我们有没有其他选择？,疑问
这真的是我们应该走的路吗？我们有没有选择过这样做？,疑问
我们真的能成功吗？这样做真的是对的吗？,疑问
天啊，这竟然发生了，我完全不敢相信！,惊讶
这怎么可能？这真的是未来的样子吗？,惊讶
这完全超出了我的预料，这简直不敢相信！,惊讶
这怎么可能？他竟然能这样做！真是太不可思议了！,惊讶
我真的不想再听这些了，这一切太糟糕了。,厌恶
这让我感到很不舒服，我真不喜欢这种情况。,厌恶
我完全不喜欢这样的局面，真的是令人难以忍受。,厌恶
每次这样，真的让我很烦，我快要受不了了。,厌恶
我来这里已经十年了，这段时间对我来说，基本上就是度过了一些相似的日子。没有什么特别的，只有在监狱里的一天又一天。只要按照规定做事，就能过得去。那里的世界和外面的世界无关。,平静
也许我们一生中会遇到一些不顺心的事，但这并不意味着我们不能从中找到一丝光亮。生活就是这样，一个个小小的瞬间，我们必须学会去珍惜它们。,关心
对我来说，这样的生活还不错。虽然没有什么轰轰烈烈的事发生，但至少日子还是过得安稳，这样就足够了。,平静
我从来没有想过会有那么多人注意我的每一个举动，感觉就像一个舞台上的小丑，每走一步，都有人在看着我。这真的是非常压力山大，但我知道我得继续往前走，不能停下来。,伤心
你知道，这只是一场普通的战争。我们只需要冷静处理。这不会变得太复杂。,平静
我们已经知道对方的目标。接下来就看我们如何反击了。这一切，都是计划的一部分。,平静
这并不新鲜，这是我见过的一种方式。也许这才是解决问题真正的方法。,平静
事实上，这没什么大惊小怪。每个人都在做自己应该做的事。这只是日常生活。,平静
我没有时间讨论这些不重要的事情。做你的事，我做我的。,平静
你伤到了自己吗？别担心，我会照顾你的。你不是一个人，我会帮助你的。,关心
你真的好吗？那么多事情都发生了，我会一直陪在你身边，直到我们解决一切。,关心
我理解你现在的感受，我也经历过类似的事。你要相信，一切都会过去的。,关心
你好吗？我能看到你正在经历一些艰难的时刻。请告诉我发生了什么，我会帮助你的。,关心
你的情况比我想象的要复杂，但我会给你时间，慢慢处理这一切。别急，慢慢来，没关系的。,关心
我一直告诉自己，这是个不可能的任务，但现在我们真的完成了！我很高兴！,开心
我们还活着，我们真的还活着！这真是太好了，我无法形容此刻的心情！,开心
你竟然敢对我说这些！这是你应得的回报！,生气
我没有时间再听这些胡说！你到底想做什么？马上告诉我！,生气
我以为我们有未来，我以为这是我们的故事，但现在一切都已经结束了。,伤心
我真的尝试过，尽了全力，但还是无法让生活变得更好。,伤心
有时，我们不得不承认一些无法改变的事实，而这些事实让我们无法呼吸。,伤心
这是你认为的解决方案？你确定你知道你在做什么吗？,疑问
这太过惊人了，这不是我所能理解的世界。,惊讶
我完全不想再看到这种事情，它太令人烦恼了。,厌恶
这只是小事一件，没有必要大惊小怪，每个人都会经历类似的事情。,平静
生活有时就是这样，起伏不定，但一切都会过去的。,平静
也许我们现在觉得困难，但时间会证明一切。,平静
在这种情况下，我们总是会遇到，没有什么好担心的。,平静
这样吧，事情总会过去，我们该做的是在当下把握住。,平静
你还好吗？看起来你好像有些疲惫，不想休息一下吗？,关心
我知道最近对你来说很困难，但记得，我随时都在这里，你可以随时找我。,关心
我感觉你有些不开心，是不是发生了什么事？告诉我，我会在这里听你说。,关心
你不要太担心，无论如何，总会有解决办法。,关心
我很担心你，最近的情况是不是让你很困扰？告诉我，我们一起想办法。,关心
真的是太高兴了，这是一个我们期待已久的时刻！,开心
太棒了！我一直相信我们会成功，现在看到这一切，真的很高兴！,开心
哈哈，我从来没想到会是这样的结局，真的是太让人开心了！,开心
我们真的做到了！这是我最开心的时刻，我完全无法形容现在的心情！,开心
怎么能这样对我？这完全不公平！我真的受够了！,生气
你怎么可以这样！你知道这样会让我们所有人都陷入困境吗！,生气
不行！这种事情我再也无法容忍了，我已经无法忍受下去了！,生气
这是我能忍受的极限，你这样做根本不应该！,生气
我已经受够了，怎么可以这样不负责任，这根本是在玩弄我们的信任！,生气
我真的不知道该如何面对这一切，感觉整个世界都变得无比沉重。,伤心
我们已经努力了那么久，但为什么还是无法改变这个结局？,伤心
当一切结束时，我只能在这里默默地承受，内心的痛，无人能理解。,伤心
我感觉自己快要崩溃了，这一切真的让我感到无助。,伤心
曾经有那么多希望，但现在看来，所有的希望都像是泡沫一样消失了。,伤心
这真的是我们应该做出的选择吗？,疑问
为什么会这样？我们真的无法再做任何事情来改变吗？,疑问
这样做是否真的是最好的方法？是否还有其他选择呢？,疑问
我们是否真正理解事情的真相，还是只是按照自己的想法行事？,疑问
难道这就是我们所能达到的最终结果吗？是否还有其他方法可以改变？,疑问
这怎么可能？我完全没有想到会这样结束，太令人惊讶了！,惊讶
我简直不敢相信，结果竟然是这样，这真的是太出乎意料了！,惊讶
这真的是太不可思议了，我无法想象会有这样的结果！,惊讶
你说的真的吗？这一切看起来太令人难以置信了！,惊讶
我真的受够了，这种情况每次发生我都觉得无比恶心，怎么会这样！,厌恶
这样的行为真让人不舒服，怎么会有这样的人，真的是让我不想再接触了。,厌恶
每当想起这些事情，我就感到一阵厌烦，真的是不想再继续下去。,厌恶
我对这样的事真的是无法忍受，这让我感觉极其不适。,厌恶
我已经厌倦了这样的局面，这种情况每次都让我不想再继续面对。,厌恶
这其实没什么，每个人都会经历过的，不用太在意。,平静
在这种情况下，总有解决办法，我们只需要时间。,平静
如果我说没关系，你也应该相信这样。生活本来就是这样。,平静
没什么好紧张的，这只是小事，应该不会有大问题。,平静
是的，每个人都会遇到这种情况，没什么大惊小怪的。,平静
现在看起来还好，没什么大不了的，总会过去的。,平静
好吧，不用想太多，生活还是要继续下去。,平静
听起来似乎有些麻烦，但不过就是这样，大家都能解决的。,平静
我们都知道问题终将得到解决，即便现在有些困难，也不是无法克服的。,平静
有时候情况让人无力，我知道你很努力，但也不要太强迫自己。,关心
今天下了一点小雨，路上的人似乎没有什么特别的反应，大家还是照常走自己的路。,平静
在办公室里，每个人都在忙着自己的事情，交谈不多，气氛还算安静。,平静
天气变得凉爽了，这种天气让人觉得有点安静，好像什么事都可以慢慢来。,平静
他迟到了，也没说太多话，只是默默地坐下，似乎也没什么大不了的。,平静
会议期间，每个人都表达了自己的意见，讨论也不是很激烈，最终决定还是按照原计划进行。,平静
我走过这条街已经不止一次，每次经过时，似乎都能看到差不多的景象，没什么变化。,平静
他今天没有特别的情绪，只是平静地说了几句话，然后就继续做自己的事。,平静
这座城市的夜晚总是这样安静，街道上偶尔有人走过，却也没有太多的声音。,平静
每当到了这个时候，大家都会习惯性地准备结束一天的工作，收拾好自己的东西，然后离开。,平静
当他告诉我这个消息时，他的语气平静，仿佛他早已习惯了这种事情的发生，没有太多惊讶的表情。,平静
你今天看起来不太对劲，是不是身体不舒服？,关心
我注意到你最近常常看起来很疲倦，有没有什么事情让你感到压力？,关心
如果你需要帮助或只是想找个人聊聊，我随时都在。,关心
我知道这段时间可能对你很困难，但你不用担心，我们可以一起面对。,关心
听到你说的这些，我很担心你的状况，有没有什么我能帮忙的？,关心
你最近似乎很忙，别忘了照顾自己，身体健康最重要。,关心
如果你感到疲惫，记得休息，不要过度要求自己。,关心
你的状况让我很担心，你好吗？如果需要，我随时愿意听你说。,关心
你最近似乎有点焦虑，发生了什么事吗？你可以和我说说吗？,关心
如果你觉得压力太大，不妨试着放松一下，调整一下心情，这样会更有帮助。,关心
太好了！终于实现了目标，今天的努力没有白费！,开心
这真是一个令人开心的惊喜，没想到能遇到这么开心的事！,开心
听到这个消息真是太高兴了，我真心为你感到开心！,开心
今天真是运气好，遇到的一切都让我感到特别高兴！,开心
这一刻真的是太完美了，一切都变得这么美好，让我无法不微笑。,开心
终于完成了这件事，现在我可以放松一下，真的是一个大解脱！,开心
今天的活动真是太有趣了，和朋友们一起度过的时光真是开心无比。,开心
我真的是无法忍受这样的行为，怎么会有人这么无理！,生气
看到这一切，我的心沉了下来，感觉自己永远都无法走出这个阴影。,伤心
这已经是我能忍受的极限了，从今天开始，我再也不会让这种事发生！,生气
你到底在干什么！每次我要求你做的事情都做不好，真是让我愤怒！,生气
我已经受够了，你为什么总是这样对我！,生气
当我站在那里，回顾曾经的一切，我的心情越发沉重，无法停止悲伤。,伤心
即使知道事情无法改变，我依然无法抑制内心的悲痛，这种感觉太痛苦了。,伤心
你真的认为这样能解决问题吗？我有些怀疑。,疑问
你为什么会做出这个决定？我真的很困惑。,疑问
哇，这真是让我大开眼界，我从未想过会是这样！,惊讶
真的吗？这太不可思议了，我完全没有预料到！,惊讶
你说的是不是真的？我真的是难以置信！,惊讶
这真是太出乎意料了，我完全没有预见到会出现这样的结果！,惊讶
听到这些话，我心里充满了厌恶，这简直不能忍受。,厌恶
今天的会议时间改到了下午五点，从三点移动到了五点。,平静
那条街最近在施工，骑车过去要绕路比较安全。,平静
他刚刚说，下午要出去一趟，应该晚点才回来。,平静
这家店的面包非常美味，尤其是他们的牛角面包，非常值得一试。,平静
下周开始，天气可能会变冷，记得多穿衣服。,平静
今天老师在课堂上提到，期中考的范围只到第五章。,平静
店里的灯泡坏了，我刚才已经换了一个新的。,平静
我刚从便利店买了点零食，要不要一起吃？,平静
水壶里的水烧开了，记得拔掉插头。,平静
昨天在电视上看了一个新的纪录片，看起来挺有意思的。,平静
你看起来心情不好？有什么事想和我说吗？,关心
这么晚了你还在外面，要不要我去接你回家？,关心
早上出门时看到你没吃早餐，等一下要不要一起吃点东西？,关心
听说你最近换了工作，适应得怎么样了？,关心
你的手是怎么受伤的？是不是哪里摔倒了？,关心
如果你遇到任何无法解决的问题，随时可以告诉我，我会帮助你。,关心
这个周末不用加班了吧？记得好好休息。,关心
这件事你先别担心，交给我处理就好了。,关心
你今天看起来不对劲，是不是昨晚睡不好了？,关心
生日快乐！这是我们一起准备的惊喜，希望你喜欢！,开心
看吧，我就告诉你一定能做到，你真的让我大吃一惊！,开心
哈哈哈，刚刚那个笑话真的很搞笑，我笑得肚子疼了！,开心
我终于完成了！这是我这段时间最有成就感的事情！,开心
你怎么这么贴心，这真是我收到过最好的礼物！,开心
天气这么好，我们干脆出去玩一天吧！,开心
终于见到了你！真的好久不见，我非常想你！,开心
刚刚厨房的灯闪了一下，我觉得需要换灯泡了。,平静
他说下周回来，应该会先去看阿奶。,平静
书架最左边的那本小说是新的，刚从书店买回来的。,平静
路上有很多车，应该是今天是假日。,平静
桌上的咖啡凉了，你是不是忘记喝了？,平静
刚才的通知说，会议改到下午三点进行。,平静
冰箱里的牛奶快要过期了，请记得尽快喝完。,平静
你看起来有点累，要不要先休息一会儿？,关心
最近天气变冷了，记得多穿一件外套。,关心
你的手是怎么受伤的？严重吗？需要去医院检查吗？,关心
早上我忘了问你，面试结果如何？还顺利吗？,关心
最近晚上很冷，记得盖好被子才睡觉。,关心
你刚刚吃东西太快了，小心不要噎到。,关心
不要太自责，这件事本来就不是你的错。,关心
哈哈！你刚刚的表情真是太有趣了！,开心
这是我最近最开心的一天，真的非常感谢你！,开心
我们终于成功了！所有的努力都是值得的！,开心
生日快乐！这是我准备很久的礼物，希望你会喜欢！,开心
今天的阳光真好，让人心情都变得特别轻松！,开心
你真的很厉害，我真的是越来越佩服你了！,开心
太好了！这样的精彩计划一定会成功的！,开心
这次旅行真是超级好玩，我还想再来一次！,开心
你的意思是什么？这完全是在诽谤我！,生气
我已经多次忍让了，但你还是如此不尊重我！,生气
再这样下去，我真的不想再忍了！,生气
你从来没有考虑过我的感受吗？,生气
我多次告诉过你，你为什么还是不听！,生气
这种行为真的是无法接受的！,生气
我真的很努力，但还是无法挽回任何事情。,伤心
为什么要这样结束？我以为我们还有机会。,伤心
那天的雨声一直回响在我耳边，我怎么也忘不掉。,伤心
有时候，我觉得自己像个失败者，一无所有。,伤心
每当想起她离开时的样子，我就忍不住想哭。,伤心
这条路走得很长，但越走越觉得孤单。,伤心
虽然关系如此亲密，但为什么最终还是变成了陌生人？,伤心
在梦里，她笑得那么真切，但醒来时，我却独自一人。,伤心
原来，最痛苦的不是分离，而是明知道无法重来。,伤心
你真的相信这些会改变吗？,疑问
为什么他一说走就走，什么都不留？,伤心
你怎么知道这条路是对的？我们是不是应该再想想？,疑问
这些年，你有没有真正快乐过？,疑问
这样做真的是公平的吗？对每个人来说都是相同的吗？,疑问
我们真的没有其他选择了吗？非得这样走下去？,疑问
那天的电话到底是什么意思？你为什么不说清楚？,疑问
你这样说，是不是意味着你也不确定？,疑问
这样做，真的值得吗？付出的代价不会太大了吗？,疑问
你从一开始就知道结局，为什么还让我选择？,疑问
哇！原来这里隐藏着这么美的风景！,惊讶
真的吗？这也太不可思议了吧！,惊讶
天啊！你竟然完成了这么困难的事情！,惊讶
我没想到他会说这样的话，简直让人大吃一惊！,惊讶
这幅画是你画的？天啊，真是太美了！,惊讶
怎么可能！这完全不像我预想的！,惊讶
原来一切都是真的，我以为是开玩笑！,惊讶
你怎么知道这些？这简直像通灵一样！,惊讶
我竟然中了头奖，这简直是奇迹！,惊讶
天啊！这是我看过最精彩的表演！,惊讶
听你说话就像在听一场无聊的长篇大论。,厌恶
这种行为真的很让人不舒服，你是不是真的不懂礼貌？,厌恶
这道菜完全没熟，谁能受得了这种味道？,厌恶
每次看到他那种样子，我都想直接转身离开。,厌恶
这个地方真是让人无法忍受，空气都感觉脏。,厌恶
今天的风向有点奇怪，可能会有山火的风险。,平静
当时我们什么都不知道，直到电话响起。,平静
他只说了一句话，就让全场安静了下来。,平静
早餐店的老板很早就认识他了，说他总是点同样的东西。,平静
那天的婚礼，有一个奇怪的客人，就是那个鬼。,平静
你的车票掉了，是不是想回家？,平静
她只是静静地站在那里，什么也没说。,平静
事情结束后，我们就再也没有联系过，每个人都过着自己的生活。,平静
他说，天空是灰色的，但我们还是得向前走。,平静
如果你仔细看，这杯饮料实际上有两层。,平静
如果有什么事情让你不开心，可以告诉我，我很乐意倾听。,关心
这样熬夜真的对身体不好，休息一下吧。,关心
你还好吗？我听说今天发生了些不愉快的事情。,关心
那个早餐好吃吗？下次我帮你多带一份。,关心
别担心，我会陪着你，直到事情解决为止。,关心
这件事对你来说重要吗？如果是，那我们一起努力吧。,关心
你的手怎么了？需要帮助包扎一下吗？,关心
你的背包看起来很重，要不要让我帮你拿一些？,关心
哈哈，没想到你也喜欢吃这家早餐！,开心
这首歌曲是我最喜欢的，我们一起唱吧！,开心
看！那片云看起来像一只小狗，太可爱了！,开心
今天运气真是好到爆，我竟然中了头奖！,开心
和你一起工作真的很开心，每天都充满笑声。,开心
我终于完成了！这是我第一个自己设计的作品！,开心
你的笑容非常有感染力，让我也自然而然地开心了起来。,开心
哈哈！你看你刚刚的样子，简直像个小孩！,开心
今天阳光正好，正适合去海边玩一整天！,开心
你到底在想什么？这样危险的事竟然敢自己去做！,生气
如果你没有打算解释，那我也没有必要再浪费时间！,生气
你明知会伤害他人，还继续这样做吗？,生气
别再说了！你以为一句道歉就能解决吗？,生气
这样明显的错误，你怎么可能看不出来？,生气
我真的受够了，每次都得帮你收拾烂摊子！,生气
如果不是我阻止你，你知道会发生多严重的事情吗？,生气
你有什么资格这样说？你根本不了解我！,生气
这种行为简直令人发指，我无法接受！,生气
你最好给我一个合理的解释，否则就别怪我生气！,生气
我真的很想救他，但那时我完全无能为力。,伤心
他没有留下一句话就这样消失了。,伤心
我做了这么多，可最后还是没人看见。,伤心
每次来到这里，我都会想起那天发生的事情。,伤心
如果时间可以重来，我会选择另一条路。,伤心
他说再见时，连眼神都不敢看我。,伤心
我以为我们会永远在一起，但现实总是这么残酷。,伤心
看着那些照片，我忍不住哭了出来。,伤心
他离开后，房间里只剩下他的香水味。,伤心
这件事一直困扰着我，我真的很难受。,伤心
你说的是真的吗？我该相信你吗？,疑问
为什么他要这样做？真的没有其他选择了吗？,疑问
你知道吗？我们最初本可以走另一条路。,疑问
这些年，他一直隐瞒这些，究竟是为了什么？,疑问
这种感觉真的叫爱吗？还是我们只是在互相安慰？,疑问
你刚才说的那句话，到底是什么意思？,疑问
为什么你总是躲着我？是有一件事不想让我知道吗？,疑问
他到底去哪里了？有人知道吗？,疑问
如果他真的在乎，为什么不早点说？,疑问
你相信这一切都是巧合，还是命运的安排？,疑问
天啊！你刚刚真的救了他吗？太厉害了吧！,惊讶
哇！原来他竟然这么多才多艺！,惊讶
竟然有这么大的变化，简直难以置信！,惊讶
这是一场奇迹，我们居然真的成功了！,惊讶
没想到他会同意，这简直像在做梦一样！,惊讶
哇！你是怎么做到的？这也太神奇了吧！,惊讶
这一切都是真的？我还以为是场玩笑！,惊讶
那一刻，整个场景简直就像一部电影一样！,惊讶
他竟然记得那么多细节，真让我佩服！,惊讶
这么多年后，我们还能再见，真是太惊喜了！,惊讶
这个案件并不复杂，关键在于谁首先说了谎。,平静
那起案件到现在都还没有破案，也许有些答案永远无法揭晓。,平静
你还记得那本书吗？我一直想找，但早已绝版了。,平静
他的笑容一点都没变，还是像以前那样温暖。,平静
这里的房间很干净，但总是让人感觉有点冷清。,平静
今天的天气很棒，蓝天白云，非常适合散步。,平静
他的那封信写得很简短，但字里行间充满了惆怅。,平静
那条巷子里开了一家新咖啡馆，我们下次去试试吧。,平静
你以为这样就能让我原谅你？真让人恶心。,厌恶
我最讨厌的就是你这种人，永远只会说漂亮话。,厌恶
这个房间里的气味真是难以忍受，你怎么能忍受这么久？,厌恶
你到底在说什么胡话？难道把所有人当成傻子吗？,厌恶
那些虚伪的表现，根本让人不想多看一眼。,厌恶
经过这么多年的努力，就被这些人这样糟蹋，真是令人恶心。,厌恶
看到你的这种品行，我真的连多说一句都觉得浪费精力。,厌恶
明明只是小事一件，你却非要夸张得很难看，真是无聊至极。,厌恶
那种人根本不值得一提，只听他的名字就感到厌烦。,厌恶
这家餐厅的服务态度差到无法接受，我再也不会来这种地方了！,厌恶
如果你当时选择留下来，我们现在会是不同的吗？,疑问
为什么你不早点告诉我这个那么重要的事？,疑问
他那天晚上到底去了哪里？有人知道吗？,疑问
你说的是真的吗？这不是一场玩笑吗？,疑问
他当时为什么会选择那条路？有没有人问过？,疑问
这样的选择真的正确吗？我们有其他可能的选择吗？,疑问
你刚刚提到的那个人是谁？我从来没听过他的名字。,疑问
你相信这一切都是命运，还是只是个巧合？,疑问
他为什么会突然改变主意？有什么原因吗？,疑问
你刚才说的那句话，到底意味着什么？,疑问
他没有说一句话就这样离开了。,伤心
我真的很想帮助，但我什么都做不了。,伤心
每当我走过这条路，眼泪就忍不住掉下来。,伤心
他完全忘记了我们曾经那么亲密。,伤心
明明可以取得更好的结果，为什么会变成这样？,伤心
我尝试原谅，但那些回忆总是不容抹去。,伤心
他的房间还留着他的气味，但人却再也回不来了。,伤心
我以为时间能治愈一切，但实际上并没有。,伤心
我很想对他说这些话，但他是听不到了。,伤心
为什么我们都尽力了，结果却还是这样？,伤心
哈哈，你竟然记得我的生日！太惊喜了！,开心
今天的天气真好，我们去海边吧！,开心
没想到我真的考上了！一起庆祝吧！,开心
这家餐厅的甜点非常好吃，我们下次再来！,开心
你刚刚唱的那首歌真的很好听，再来一次吧！,开心
这么多年后还能见到你，真是太高兴了！,开心
这张照片拍得太棒了，完全捕捉到了当时的感觉！,开心
我们终于完成了这个计划，真是值得庆祝的一天！,开心
哈哈，你刚刚的表情真是太好笑了！,开心
你根本不理解我在想什么！每次你只顾自己！,生气
你怎么能这样对她？她根本不应该承受这些！,生气
你这种人永远只会推卸责任，我真的受够了！,生气
如果你不解释，那我们也没什么好说的了！,生气
为什么每次都是我来收拾你的乱局？,生气
别再找借口了！你以为我会相信吗？,生气
我已经忍受了很长时间，今天一定要说清楚！,生气
他们做错的事情，为什么让我们承担后果？,生气
你根本没有把这件事放在心上，对吧？,生气
你到底要让我失望多少次才甘心？,生气
哇！原来这里藏着一个秘密基地，我怎么不知道？,惊讶
这么多年没见，你竟然变得这么厉害！,惊讶
我真没想到他会同意，简直像奇迹一样！,惊讶
太惊喜了！这一切都比我们预期的更好！,惊讶
天啊！你刚刚说的是真的吗？我不敢相信！,惊讶
哇，这个场景简直像是在电影里才会出现的！,惊讶
你刚刚那一手操作也太神了吧！,惊讶
没想到事情最后居然会朝这个方向发展！,惊讶
你真是个天才，竟然能想到这种方法！,惊讶
今天的课很无聊，但还是完成了它。,平静
我刚刚去邮局寄了一封信，是给远方朋友的。,平静
这是一条从未走过的巷子，看起来很普通，但也有些神秘。,平静
我刚洗好衣服，阳光正好，应该很快就能晾干了。,平静
她拿着书，坐在角落，像一幅静止的画。,平静
这里的墙上挂着几幅画，内容是不同时代的台北街景。,平静
我刚刚去买了一杯咖啡，味道比预期的还好。,平静
他打包好了行李，准备明天早上出发。,平静
这次旅行没有太多波澜，但这也让人们更加放松。,平静
每天做重复的事，有时会觉得麻木，但也习惯了。,平静
你的手怎么了？是不是受伤了？需要去医院看看吗？,关心
如果有任何事情困扰你，请记得告诉我，我会尽我所能帮助你。,关心
不要太在意，有些事情需要时间来解决。,关心
你最近看起来不太开心，有什么我能帮忙的吗？,关心
你需要花点时间静下心来，我可以和你一起散步吗？,关心
孩子，你今天有没有遇到什么特别的事？想和我分享吗？,关心
不要害怕，一切都会过去的，我会一直陪在你身边。,关心
太好了！这次我们终于成功了！,开心
我就知道你一定能做到！恭喜你啊！,开心
今天的天空特别蓝，感觉就像在做梦一样美好。,开心
哈哈！这也太好笑了吧，我都笑到流眼泪了！,开心
这是我一直想要的生日礼物，谢谢你，真的太惊喜了！,开心
我刚刚中了大奖！今晚我们好好庆祝一下！,开心
今天遇到你，让我的整天都充满了阳光。,开心
有时候我觉得人生就像是一条没有终点的路。,平静
昨天，我在路边看到一只流浪狗，它看起来很饿，但很安静。,平静
她每天都会在固定的时间来到咖啡店点一杯拿铁。,平静
这就是我们生活的城市，每天熙熙攘攘。,平静
现在是下午三点，天气既不冷也不热，刚好适合散步。,平静
我们明天再去市场买一些新鲜的蔬菜。,平静
你怎么了？看起来不对劲。,关心
这是我今天做的事情，还不错。,平静
每次听到这些话，我都想离开。,厌恶
这完全是无理取闹，真是令人厌烦！,厌恶
这怎么会这样？我真的很难过。,伤心
这样的结果真让我高兴！,开心
为什么你总是这样不负责任！,生气
这些真的就是事实吗？,疑问
你竟然能想到这个方法，真是太厉害了！,惊讶
这一切，真的不公平。,伤心
你怎么会知道这些？,疑问
我真的感到很无奈，什么都做不了。,伤心
我真不敢相信，竟然能解决这个问题！,惊讶
你怎么这么不体谅人！,生气
这种情况真的不舒服。,厌恶
为什么没有人告诉我这件事？,疑问
我真的不想再回忆起那段过去。,伤心
这是我今天做的事情，还不错。,平静
这是我最近读的那本书，还挺有趣的。,平静
今天的天气不错，阳光明媚。,平静
我在咖啡厅喝了一杯拿铁，味道刚刚好。,平静
我今天去跑步，感觉很轻松。,平静
他告诉我他会处理这件事，我相信他。,平静
你最近有点不开心吗？怎么了？,关心
我听说你不太高兴，是不是有什么困扰？,关心
你今天看起来很疲惫，是不是休息不够？,关心
你还好吗？刚才发生的事情让你很难过吗？,关心
我注意到你很安静，发生了什么事吗？,关心
你最近身体好吗？有没有觉得不舒服？,关心
你感觉自己还好吗？我在这里，如果需要我帮忙，随时告诉我。,关心
你怎么了？是不是不想说话？,关心
你到底怎么了？到底要不要说话？,生气
太好了，这真的是我梦寐以求的！,开心
今天真高兴能和你一起出去玩！,开心
非常高兴听到这个消息，太好了！,开心
这次旅行真是太开心了，我觉得很放松。,开心
听到这样的消息真让我心情大好！,开心
今天是一个美好的日子，一切都很顺利。,开心
我很高兴今天能见到你！,开心
这一切看起来真的很美好，我真高兴。,开心
终于成功了，真的是太高兴了！,开心
这真是我想要的惊喜，太高兴了！,开心
你怎么能这样对我！,生气
这太不公平了，我完全不能接受！,生气
你为什么要这样做？这完全不可接受！,生气
我真的是受够了，为什么每次都这样！,生气
这完全是在浪费我的时间，真是气死了！,生气
我已经忍耐了很久，这样下去我真的是忍不住了！,生气
为什么没有人站出来制止这一切！,生气
怎么可以这么不负责任！,生气
我完全无法容忍这件事，我快要发火了！,生气
你怎么那么不负责任！,生气
听到这个消息，我真的感到很难过。,伤心
怎么会这样，为什么事情会变得这么糟糕？,伤心
这真的是让我心碎的时刻。,伤心
我真的不知道该怎么办，感觉一切都失败了。,伤心
每次想起这件事，我的心就痛得无法忍受。,伤心
这样的结果让我无法接受，我感到很失望。,伤心
我的心好像被撕裂了一样，真的很痛。,伤心
为什么这样的事会发生在我身上，我感到很悲伤。,伤心
这真的是最糟糕的情况，我该怎么办？,伤心
这一切让我感到无助，怎么会这样？,伤心
这到底是怎么回事？,疑问
为什么你不告诉我这些？,疑问
你真的这么认为吗？,疑问
为什么会这样发生？,疑问
你有没有注意到那里发生的事情？,疑问
这只是我唯一能做的选择吗？,疑问
为什么没有人告诉我这些事情呢？,疑问
那么我们该怎么做呢？,疑问
为什么你不说出真相？,疑问
竟然会有这样的事情发生，真是难以置信！,惊讶
你竟然做到了这一点，太厉害了！,惊讶
我真不敢相信，结果竟然是这样的！,惊讶
这是我从未想过的事，真是令人震惊！,惊讶
